variable,solution
"u_K62716,45",0.0
"u_K62716,46",0.0
"u_K62716,47",0.0
"u_K62716,5",0.0
"u_K62716,6",0.0
"u_K62716,7",0.0
"u_K62716,8",0.0
"u_K62716,9",0.0
"x_K04031,401,0",0.0
"x_K04031,401,1",0.0
"x_K04031,401,10",0.0
"x_K04031,401,11",0.0
"x_K04031,401,12",0.0
"x_K04031,401,13",0.0
"x_K04031,401,14",0.0
"x_K04031,401,15",0.0
"x_K04031,401,16",0.0
"x_K04031,401,17",0.0
"x_K04031,401,18",0.0
"x_K04031,401,19",0.0
"x_K04031,401,2",0.0
"x_K04031,401,20",0.0
"x_K04031,401,21",0.0
"x_K04031,401,22",0.0
"x_K04031,401,23",0.0
"x_K04031,401,24",0.0
"x_K04031,401,25",0.0
"x_K04031,401,26",0.0
"x_K04031,401,27",0.0
"x_K04031,401,28",0.0
"x_K04031,401,29",0.0
"x_K04031,401,3",0.0
"x_K04031,401,30",0.0
"x_K04031,401,31",0.0
"x_K04031,401,32",0.0
"x_K04031,401,33",0.0
"x_K04031,401,34",0.0
"x_K04031,401,35",0.0
"x_K04031,401,36",0.0
"x_K04031,401,37",0.0
"x_K04031,401,38",0.0
"x_K04031,401,39",0.0
"x_K04031,401,4",0.0
"x_K04031,401,40",0.0
"x_K04031,401,41",0.0
"x_K04031,401,42",0.0
"x_K04031,401,43",0.0
"x_K04031,401,44",0.0
"x_K04031,401,45",0.0
"x_K04031,401,46",0.0
"x_K04031,401,47",0.0
"x_K04031,401,5",0.0
"x_K04031,401,6",0.0
"x_K04031,401,7",0.0
"x_K04031,401,8",0.0
"x_K04031,401,9",0.0
"x_K04031,404,0",0.0
"x_K04031,404,1",0.0
"x_K04031,404,10",0.0
"x_K04031,404,11",0.0
"x_K04031,404,12",0.0
"x_K04031,404,13",0.0
"x_K04031,404,14",0.0
"x_K04031,404,15",0.0
"x_K04031,404,16",0.0
"x_K04031,404,17",0.0
"x_K04031,404,18",0.0
"x_K04031,404,19",0.0
"x_K04031,404,2",0.0
"x_K04031,404,20",0.0
"x_K04031,404,21",0.0
"x_K04031,404,22",0.0
"x_K04031,404,23",0.0
"x_K04031,404,24",0.0
"x_K04031,404,25",0.0
"x_K04031,404,26",0.0
"x_K04031,404,27",0.0
"x_K04031,404,28",0.0
"x_K04031,404,29",0.0
"x_K04031,404,3",0.0
"x_K04031,404,30",0.0
"x_K04031,404,31",0.0
"x_K04031,404,32",0.0
"x_K04031,404,33",0.0
"x_K04031,404,34",0.0
"x_K04031,404,35",0.0
"x_K04031,404,36",0.0
"x_K04031,404,37",0.0
"x_K04031,404,38",0.0
"x_K04031,404,39",0.0
"x_K04031,404,4",0.0
"x_K04031,404,40",0.0
"x_K04031,404,41",0.0
"x_K04031,404,42",0.0
"x_K04031,404,43",0.0
"x_K04031,404,44",0.0
"x_K04031,404,45",0.0
"x_K04031,404,46",0.0
"x_K04031,404,47",0.0
"x_K04031,404,5",0.0
"x_K04031,404,6",0.0
"x_K04031,404,7",0.0
"x_K04031,404,8",0.0
"x_K04031,404,9",0.0
"x_K04031,408,0",0.0
"x_K04031,408,1",0.0
"x_K04031,408,10",0.0
"x_K04031,408,11",0.0
"x_K04031,408,12",0.0
"x_K04031,408,13",0.0
"x_K04031,408,14",0.0
"x_K04031,408,15",0.0
"x_K04031,408,16",0.0
"x_K04031,408,17",0.0
"x_K04031,408,18",0.0
"x_K04031,408,19",0.0
"x_K04031,408,2",0.0
"x_K04031,408,20",0.0
"x_K04031,408,21",0.0
"x_K04031,408,22",0.0
"x_K04031,408,23",0.0
"x_K04031,408,24",0.0
"x_K04031,408,25",0.0
"x_K04031,408,26",0.0
"x_K04031,408,27",0.0
"x_K04031,408,28",0.0
"x_K04031,408,29",0.0
"x_K04031,408,3",0.0
"x_K04031,408,30",0.0
"x_K04031,408,31",0.0
"x_K04031,408,32",0.0
"x_K04031,408,33",0.0
"x_K04031,408,34",0.0
"x_K04031,408,35",0.0
"x_K04031,408,36",0.0
"x_K04031,408,37",0.0
"x_K04031,408,38",0.0
"x_K04031,408,39",0.0
"x_K04031,408,4",0.0
"x_K04031,408,40",0.0
"x_K04031,408,41",0.0
"x_K04031,408,42",0.0
"x_K04031,408,43",0.0
"x_K04031,408,44",0.0
"x_K04031,408,45",0.0
"x_K04031,408,46",0.0
"x_K04031,408,47",0.0
"x_K04031,408,5",0.0
"x_K04031,408,6",0.0
"x_K04031,408,7",0.0
"x_K04031,408,8",0.0
"x_K04031,408,9",0.0
"x_K04031,409,0",0.0
"x_K04031,409,1",0.0
"x_K04031,409,10",0.0
"x_K04031,409,11",0.0
"x_K04031,409,12",0.0
"x_K04031,409,13",0.0
"x_K04031,409,14",0.0
"x_K04031,409,15",0.0
"x_K04031,409,16",0.0
"x_K04031,409,17",0.0
"x_K04031,409,18",0.0
"x_K04031,409,19",0.0
"x_K04031,409,2",0.0
"x_K04031,409,20",0.0
"x_K04031,409,21",0.0
"x_K04031,409,22",0.0
"x_K04031,409,23",0.0
"x_K04031,409,24",0.0
"x_K04031,409,25",0.0
"x_K04031,409,26",0.0
"x_K04031,409,27",0.0
"x_K04031,409,28",0.0
"x_K04031,409,29",0.0
"x_K04031,409,3",0.0
"x_K04031,409,30",0.0
"x_K04031,409,31",0.0
"x_K04031,409,32",0.0
"x_K04031,409,33",0.0
"x_K04031,409,34",0.0
"x_K04031,409,35",0.0
"x_K04031,409,36",0.0
"x_K04031,409,37",0.0
"x_K04031,409,38",0.0
"x_K04031,409,39",0.0
"x_K04031,409,4",0.0
"x_K04031,409,40",0.0
"x_K04031,409,41",0.0
"x_K04031,409,42",0.0
"x_K04031,409,43",0.0
"x_K04031,409,44",0.0
"x_K04031,409,45",0.0
"x_K04031,409,46",0.0
"x_K04031,409,47",0.0
"x_K04031,409,5",0.0
"x_K04031,409,6",0.0
"x_K04031,409,7",0.0
"x_K04031,409,8",0.0
"x_K04031,409,9",0.0
"x_K04031,410,0",0.0
"x_K04031,410,1",0.0
"x_K04031,410,10",0.0
"x_K04031,410,11",0.0
"x_K04031,410,12",0.0
"x_K04031,410,13",0.0
"x_K04031,410,14",0.0
"x_K04031,410,15",0.0
"x_K04031,410,16",0.0
"x_K04031,410,17",0.0
"x_K04031,410,18",0.0
"x_K04031,410,19",0.0
"x_K04031,410,2",0.0
"x_K04031,410,20",0.0
"x_K04031,410,21",0.0
"x_K04031,410,22",0.0
"x_K04031,410,23",0.0
"x_K04031,410,24",0.0
"x_K04031,410,25",0.0
"x_K04031,410,26",0.0
"x_K04031,410,27",0.0
"x_K04031,410,28",0.0
"x_K04031,410,29",0.0
"x_K04031,410,3",0.0
"x_K04031,410,30",0.0
"x_K04031,410,31",0.0
"x_K04031,410,32",0.0
"x_K04031,410,33",0.0
"x_K04031,410,34",0.0
"x_K04031,410,35",0.0
"x_K04031,410,36",0.0
"x_K04031,410,37",0.0
"x_K04031,410,38",0.0
"x_K04031,410,39",0.0
"x_K04031,410,4",0.0
"x_K04031,410,40",0.0
"x_K04031,410,41",0.0
"x_K04031,410,42",0.0
"x_K04031,410,43",0.0
"x_K04031,410,44",0.0
"x_K04031,410,45",0.0
"x_K04031,410,46",0.0
"x_K04031,410,47",0.0
"x_K04031,410,5",0.0
"x_K04031,410,6",0.0
"x_K04031,410,7",0.0
"x_K04031,410,8",0.0
"x_K04031,410,9",0.0
"x_K04031,411,0",0.0
"x_K04031,411,1",0.0
"x_K04031,411,10",0.0
"x_K04031,411,11",0.0
"x_K04031,411,12",0.0
"x_K04031,411,13",0.0
"x_K04031,411,14",0.0
"x_K04031,411,15",0.0
"x_K04031,411,16",0.0
"x_K04031,411,17",0.0
"x_K04031,411,18",0.0
"x_K04031,411,19",0.0
"x_K04031,411,2",0.0
"x_K04031,411,20",0.0
"x_K04031,411,21",0.0
"x_K04031,411,22",0.0
"x_K04031,411,23",0.0
"x_K04031,411,24",0.0
"x_K04031,411,25",0.0
"x_K04031,411,26",0.0
"x_K04031,411,27",0.0
"x_K04031,411,28",0.0
"x_K04031,411,29",0.0
"x_K04031,411,3",0.0
"x_K04031,411,30",0.0
"x_K04031,411,31",0.0
"x_K04031,411,32",0.0
"x_K04031,411,33",0.0
"x_K04031,411,34",0.0
"x_K04031,411,35",0.0
"x_K04031,411,36",0.0
"x_K04031,411,37",0.0
"x_K04031,411,38",0.0
"x_K04031,411,39",0.0
"x_K04031,411,4",0.0
"x_K04031,411,40",0.0
"x_K04031,411,41",0.0
"x_K04031,411,42",0.0
"x_K04031,411,43",0.0
"x_K04031,411,44",0.0
"x_K04031,411,45",0.0
"x_K04031,411,46",0.0
"x_K04031,411,47",0.0
"x_K04031,411,5",0.0
"x_K04031,411,6",0.0
"x_K04031,411,7",0.0
"x_K04031,411,8",0.0
"x_K04031,411,9",0.0
"x_K04031,416,0",0.0
"x_K04031,416,1",219.0
"x_K04031,416,10",0.0
"x_K04031,416,11",0.0
"x_K04031,416,12",0.0
"x_K04031,416,13",0.0
"x_K04031,416,14",0.0
"x_K04031,416,15",0.0
"x_K04031,416,16",0.0
"x_K04031,416,17",0.0
"x_K04031,416,18",0.0
"x_K04031,416,19",0.0
"x_K04031,416,2",0.0
"x_K04031,416,20",0.0
"x_K04031,416,21",0.0
"x_K04031,416,22",0.0
"x_K04031,416,23",0.0
"x_K04031,416,24",0.0
"x_K04031,416,25",0.0
"x_K04031,416,26",0.0
"x_K04031,416,27",0.0
"x_K04031,416,28",0.0
"x_K04031,416,29",0.0
"x_K04031,416,3",0.0
"x_K04031,416,30",0.0
"x_K04031,416,31",0.0
"x_K04031,416,32",0.0
"x_K04031,416,33",0.0
"x_K04031,416,34",0.0
"x_K04031,416,35",0.0
"x_K04031,416,36",0.0
"x_K04031,416,37",0.0
"x_K04031,416,38",0.0
"x_K04031,416,39",0.0
"x_K04031,416,4",0.0
"x_K04031,416,40",0.0
"x_K04031,416,41",0.0
"x_K04031,416,42",0.0
"x_K04031,416,43",0.0
"x_K04031,416,44",0.0
"x_K04031,416,45",0.0
"x_K04031,416,46",0.0
"x_K04031,416,47",0.0
"x_K04031,416,5",0.0
"x_K04031,416,6",0.0
"x_K04031,416,7",0.0
"x_K04031,416,8",0.0
"x_K04031,416,9",0.0
"x_K04031,422,0",0.0
"x_K04031,422,1",0.0
"x_K04031,422,10",0.0
"x_K04031,422,11",0.0
"x_K04031,422,12",0.0
"x_K04031,422,13",0.0
"x_K04031,422,14",0.0
"x_K04031,422,15",0.0
"x_K04031,422,16",0.0
"x_K04031,422,17",0.0
"x_K04031,422,18",0.0
"x_K04031,422,19",0.0
"x_K04031,422,2",0.0
"x_K04031,422,20",0.0
"x_K04031,422,21",0.0
"x_K04031,422,22",0.0
"x_K04031,422,23",0.0
"x_K04031,422,24",0.0
"x_K04031,422,25",0.0
"x_K04031,422,26",0.0
"x_K04031,422,27",0.0
"x_K04031,422,28",0.0
"x_K04031,422,29",0.0
"x_K04031,422,3",0.0
"x_K04031,422,30",0.0
"x_K04031,422,31",0.0
"x_K04031,422,32",0.0
"x_K04031,422,33",0.0
"x_K04031,422,34",0.0
"x_K04031,422,35",0.0
"x_K04031,422,36",0.0
"x_K04031,422,37",0.0
"x_K04031,422,38",0.0
"x_K04031,422,39",0.0
"x_K04031,422,4",0.0
"x_K04031,422,40",0.0
"x_K04031,422,41",0.0
"x_K04031,422,42",0.0
"x_K04031,422,43",0.0
"x_K04031,422,44",0.0
"x_K04031,422,45",0.0
"x_K04031,422,46",0.0
"x_K04031,422,47",0.0
"x_K04031,422,5",0.0
"x_K04031,422,6",0.0
"x_K04031,422,7",0.0
"x_K04031,422,8",0.0
"x_K04031,422,9",0.0
"x_K04031,424,0",0.0
"x_K04031,424,1",0.0
"x_K04031,424,10",0.0
"x_K04031,424,11",0.0
"x_K04031,424,12",0.0
"x_K04031,424,13",0.0
"x_K04031,424,14",0.0
"x_K04031,424,15",0.0
"x_K04031,424,16",0.0
"x_K04031,424,17",0.0
"x_K04031,424,18",0.0
"x_K04031,424,19",0.0
"x_K04031,424,2",0.0
"x_K04031,424,20",0.0
"x_K04031,424,21",0.0
"x_K04031,424,22",0.0
"x_K04031,424,23",0.0
"x_K04031,424,24",0.0
"x_K04031,424,25",0.0
"x_K04031,424,26",0.0
"x_K04031,424,27",0.0
"x_K04031,424,28",0.0
"x_K04031,424,29",0.0
"x_K04031,424,3",0.0
"x_K04031,424,30",0.0
"x_K04031,424,31",0.0
"x_K04031,424,32",0.0
"x_K04031,424,33",0.0
"x_K04031,424,34",0.0
"x_K04031,424,35",0.0
"x_K04031,424,36",0.0
"x_K04031,424,37",0.0
"x_K04031,424,38",0.0
"x_K04031,424,39",0.0
"x_K04031,424,4",0.0
"x_K04031,424,40",0.0
"x_K04031,424,41",0.0
"x_K04031,424,42",0.0
"x_K04031,424,43",0.0
"x_K04031,424,44",0.0
"x_K04031,424,45",0.0
"x_K04031,424,46",0.0
"x_K04031,424,47",0.0
"x_K04031,424,5",0.0
"x_K04031,424,6",0.0
"x_K04031,424,7",0.0
"x_K04031,424,8",0.0
"x_K04031,424,9",0.0
"x_K04031,425,0",0.0
"x_K04031,425,1",0.0
"x_K04031,425,10",0.0
"x_K04031,425,11",0.0
"x_K04031,425,12",0.0
"x_K04031,425,13",0.0
"x_K04031,425,14",0.0
"x_K04031,425,15",0.0
"x_K04031,425,16",0.0
"x_K04031,425,17",0.0
"x_K04031,425,18",0.0
"x_K04031,425,19",0.0
"x_K04031,425,2",0.0
"x_K04031,425,20",0.0
"x_K04031,425,21",0.0
"x_K04031,425,22",0.0
"x_K04031,425,23",0.0
"x_K04031,425,24",0.0
"x_K04031,425,25",0.0
"x_K04031,425,26",0.0
"x_K04031,425,27",0.0
"x_K04031,425,28",0.0
"x_K04031,425,29",0.0
"x_K04031,425,3",0.0
"x_K04031,425,30",0.0
"x_K04031,425,31",0.0
"x_K04031,425,32",0.0
"x_K04031,425,33",0.0
"x_K04031,425,34",0.0
"x_K04031,425,35",0.0
"x_K04031,425,36",0.0
"x_K04031,425,37",0.0
"x_K04031,425,38",0.0
"x_K04031,425,39",0.0
"x_K04031,425,4",0.0
"x_K04031,425,40",0.0
"x_K04031,425,41",0.0
"x_K04031,425,42",0.0
"x_K04031,425,43",0.0
"x_K04031,425,44",0.0
"x_K04031,425,45",0.0
"x_K04031,425,46",0.0
"x_K04031,425,47",0.0
"x_K04031,425,5",0.0
"x_K04031,425,6",0.0
"x_K04031,425,7",0.0
"x_K04031,425,8",0.0
"x_K04031,425,9",0.0
"x_K04031,426,0",0.0
"x_K04031,426,1",96.0
"x_K04031,426,10",0.0
"x_K04031,426,11",0.0
"x_K04031,426,12",0.0
"x_K04031,426,13",0.0
"x_K04031,426,14",0.0
"x_K04031,426,15",0.0
"x_K04031,426,16",0.0
"x_K04031,426,17",0.0
"x_K04031,426,18",0.0
"x_K04031,426,19",0.0
"x_K04031,426,2",0.0
"x_K04031,426,20",0.0
"x_K04031,426,21",0.0
"x_K04031,426,22",0.0
"x_K04031,426,23",0.0
"x_K04031,426,24",0.0
"x_K04031,426,25",0.0
"x_K04031,426,26",0.0
"x_K04031,426,27",0.0
"x_K04031,426,28",0.0
"x_K04031,426,29",0.0
"x_K04031,426,3",0.0
"x_K04031,426,30",0.0
"x_K04031,426,31",0.0
"x_K04031,426,32",0.0
"x_K04031,426,33",0.0
"x_K04031,426,34",0.0
"x_K04031,426,35",0.0
"x_K04031,426,36",0.0
"x_K04031,426,37",0.0
"x_K04031,426,38",0.0
"x_K04031,426,39",0.0
"x_K04031,426,4",0.0
"x_K04031,426,40",0.0
"x_K04031,426,41",0.0
"x_K04031,426,42",0.0
"x_K04031,426,43",0.0
"x_K04031,426,44",0.0
"x_K04031,426,45",0.0
"x_K04031,426,46",0.0
"x_K04031,426,47",0.0
"x_K04031,426,5",0.0
"x_K04031,426,6",0.0
"x_K04031,426,7",0.0
"x_K04031,426,8",0.0
"x_K04031,426,9",0.0
"x_K04031,434,0",0.0
"x_K04031,434,1",0.0
"x_K04031,434,10",0.0
"x_K04031,434,11",0.0
"x_K04031,434,12",0.0
"x_K04031,434,13",0.0
"x_K04031,434,14",0.0
"x_K04031,434,15",0.0
"x_K04031,434,16",0.0
"x_K04031,434,17",0.0
"x_K04031,434,18",0.0
"x_K04031,434,19",0.0
"x_K04031,434,2",0.0
"x_K04031,434,20",0.0
"x_K04031,434,21",0.0
"x_K04031,434,22",0.0
"x_K04031,434,23",0.0
"x_K04031,434,24",0.0
"x_K04031,434,25",0.0
"x_K04031,434,26",0.0
"x_K04031,434,27",0.0
"x_K04031,434,28",0.0
"x_K04031,434,29",0.0
"x_K04031,434,3",0.0
"x_K04031,434,30",0.0
"x_K04031,434,31",0.0
"x_K04031,434,32",0.0
"x_K04031,434,33",0.0
"x_K04031,434,34",0.0
"x_K04031,434,35",0.0
"x_K04031,434,36",0.0
"x_K04031,434,37",0.0
"x_K04031,434,38",0.0
"x_K04031,434,39",0.0
"x_K04031,434,4",0.0
"x_K04031,434,40",0.0
"x_K04031,434,41",0.0
"x_K04031,434,42",0.0
"x_K04031,434,43",0.0
"x_K04031,434,44",0.0
"x_K04031,434,45",0.0
"x_K04031,434,46",0.0
"x_K04031,434,47",0.0
"x_K04031,434,5",0.0
"x_K04031,434,6",0.0
"x_K04031,434,7",0.0
"x_K04031,434,8",0.0
"x_K04031,434,9",0.0
"x_K04031,435,0",0.0
"x_K04031,435,1",67.0
"x_K04031,435,10",0.0
"x_K04031,435,11",0.0
"x_K04031,435,12",0.0
"x_K04031,435,13",0.0
"x_K04031,435,14",0.0
"x_K04031,435,15",0.0
"x_K04031,435,16",0.0
"x_K04031,435,17",0.0
"x_K04031,435,18",0.0
"x_K04031,435,19",0.0
"x_K04031,435,2",0.0
"x_K04031,435,20",0.0
"x_K04031,435,21",0.0
"x_K04031,435,22",0.0
"x_K04031,435,23",0.0
"x_K04031,435,24",0.0
"x_K04031,435,25",0.0
"x_K04031,435,26",0.0
"x_K04031,435,27",0.0
"x_K04031,435,28",0.0
"x_K04031,435,29",0.0
"x_K04031,435,3",0.0
"x_K04031,435,30",0.0
"x_K04031,435,31",0.0
"x_K04031,435,32",0.0
"x_K04031,435,33",0.0
"x_K04031,435,34",0.0
"x_K04031,435,35",0.0
"x_K04031,435,36",0.0
"x_K04031,435,37",0.0
"x_K04031,435,38",0.0
"x_K04031,435,39",0.0
"x_K04031,435,4",0.0
"x_K04031,435,40",0.0
"x_K04031,435,41",0.0
"x_K04031,435,42",0.0
"x_K04031,435,43",0.0
"x_K04031,435,44",0.0
"x_K04031,435,45",0.0
"x_K04031,435,46",0.0
"x_K04031,435,47",0.0
"x_K04031,435,5",0.0
"x_K04031,435,6",0.0
"x_K04031,435,7",0.0
"x_K04031,435,8",0.0
"x_K04031,435,9",0.0
"x_K04031,437,0",0.0
"x_K04031,437,1",0.0
"x_K04031,437,10",0.0
"x_K04031,437,11",0.0
"x_K04031,437,12",0.0
"x_K04031,437,13",0.0
"x_K04031,437,14",0.0
"x_K04031,437,15",0.0
"x_K04031,437,16",0.0
"x_K04031,437,17",0.0
"x_K04031,437,18",0.0
"x_K04031,437,19",0.0
"x_K04031,437,2",0.0
"x_K04031,437,20",0.0
"x_K04031,437,21",0.0
"x_K04031,437,22",0.0
"x_K04031,437,23",0.0
"x_K04031,437,24",0.0
"x_K04031,437,25",0.0
"x_K04031,437,26",0.0
"x_K04031,437,27",0.0
"x_K04031,437,28",0.0
"x_K04031,437,29",0.0
"x_K04031,437,3",0.0
"x_K04031,437,30",0.0
"x_K04031,437,31",0.0
"x_K04031,437,32",0.0
"x_K04031,437,33",0.0
"x_K04031,437,34",0.0
"x_K04031,437,35",0.0
"x_K04031,437,36",0.0
"x_K04031,437,37",0.0
"x_K04031,437,38",0.0
"x_K04031,437,39",0.0
"x_K04031,437,4",0.0
"x_K04031,437,40",0.0
"x_K04031,437,41",0.0
"x_K04031,437,42",0.0
"x_K04031,437,43",0.0
"x_K04031,437,44",0.0
"x_K04031,437,45",0.0
"x_K04031,437,46",0.0
"x_K04031,437,47",0.0
"x_K04031,437,5",0.0
"x_K04031,437,6",0.0
"x_K04031,437,7",0.0
"x_K04031,437,8",0.0
"x_K04031,437,9",0.0
"x_K04033,401,0",0.0
"x_K04033,401,1",0.0
"x_K04033,401,10",0.0
"x_K04033,401,11",0.0
"x_K04033,401,12",0.0
"x_K04033,401,13",0.0
"x_K04033,401,14",0.0
"x_K04033,401,15",0.0
"x_K04033,401,16",0.0
"x_K04033,401,17",0.0
"x_K04033,401,18",0.0
"x_K04033,401,19",0.0
"x_K04033,401,2",0.0
"x_K04033,401,20",0.0
"x_K04033,401,21",0.0
"x_K04033,401,22",0.0
"x_K04033,401,23",0.0
"x_K04033,401,24",0.0
"x_K04033,401,25",0.0
"x_K04033,401,26",0.0
"x_K04033,401,27",0.0
"x_K04033,401,28",0.0
"x_K04033,401,29",0.0
"x_K04033,401,3",0.0
"x_K04033,401,30",0.0
"x_K04033,401,31",0.0
"x_K04033,401,32",0.0
"x_K04033,401,33",0.0
"x_K04033,401,34",0.0
"x_K04033,401,35",0.0
"x_K04033,401,36",0.0
"x_K04033,401,37",0.0
"x_K04033,401,38",0.0
"x_K04033,401,39",0.0
"x_K04033,401,4",0.0
"x_K04033,401,40",0.0
"x_K04033,401,41",0.0
"x_K04033,401,42",0.0
"x_K04033,401,43",0.0
"x_K04033,401,44",0.0
"x_K04033,401,45",0.0
"x_K04033,401,46",0.0
"x_K04033,401,47",0.0
"x_K04033,401,5",0.0
"x_K04033,401,6",0.0
"x_K04033,401,7",0.0
"x_K04033,401,8",0.0
"x_K04033,401,9",0.0
"x_K04033,404,0",0.0
"x_K04033,404,1",46.0
"x_K04033,404,10",0.0
"x_K04033,404,11",0.0
"x_K04033,404,12",0.0
"x_K04033,404,13",0.0
"x_K04033,404,14",0.0
"x_K04033,404,15",0.0
"x_K04033,404,16",0.0
"x_K04033,404,17",0.0
"x_K04033,404,18",0.0
"x_K04033,404,19",0.0
"x_K04033,404,2",0.0
"x_K04033,404,20",0.0
"x_K04033,404,21",0.0
"x_K04033,404,22",0.0
"x_K04033,404,23",0.0
"x_K04033,404,24",0.0
"x_K04033,404,25",0.0
"x_K04033,404,26",0.0
"x_K04033,404,27",0.0
"x_K04033,404,28",0.0
"x_K04033,404,29",0.0
"x_K04033,404,3",0.0
"x_K04033,404,30",0.0
"x_K04033,404,31",0.0
"x_K04033,404,32",0.0
"x_K04033,404,33",0.0
"x_K04033,404,34",0.0
"x_K04033,404,35",0.0
"x_K04033,404,36",0.0
"x_K04033,404,37",0.0
"x_K04033,404,38",0.0
"x_K04033,404,39",0.0
"x_K04033,404,4",0.0
"x_K04033,404,40",0.0
"x_K04033,404,41",0.0
"x_K04033,404,42",0.0
"x_K04033,404,43",0.0
"x_K04033,404,44",0.0
"x_K04033,404,45",0.0
"x_K04033,404,46",0.0
"x_K04033,404,47",0.0
"x_K04033,404,5",0.0
"x_K04033,404,6",0.0
"x_K04033,404,7",0.0
"x_K04033,404,8",0.0
"x_K04033,404,9",0.0
"x_K04033,408,0",0.0
"x_K04033,408,1",0.0
"x_K04033,408,10",0.0
"x_K04033,408,11",0.0
"x_K04033,408,12",0.0
"x_K04033,408,13",0.0
"x_K04033,408,14",0.0
"x_K04033,408,15",0.0
"x_K04033,408,16",0.0
"x_K04033,408,17",0.0
"x_K04033,408,18",0.0
"x_K04033,408,19",0.0
"x_K04033,408,2",0.0
"x_K04033,408,20",0.0
"x_K04033,408,21",0.0
"x_K04033,408,22",0.0
"x_K04033,408,23",0.0
"x_K04033,408,24",0.0
"x_K04033,408,25",0.0
"x_K04033,408,26",0.0
"x_K04033,408,27",0.0
"x_K04033,408,28",0.0
"x_K04033,408,29",0.0
"x_K04033,408,3",0.0
"x_K04033,408,30",0.0
"x_K04033,408,31",0.0
"x_K04033,408,32",0.0
"x_K04033,408,33",0.0
"x_K04033,408,34",0.0
"x_K04033,408,35",0.0
"x_K04033,408,36",0.0
"x_K04033,408,37",0.0
"x_K04033,408,38",0.0
"x_K04033,408,39",0.0
"x_K04033,408,4",0.0
"x_K04033,408,40",0.0
"x_K04033,408,41",0.0
"x_K04033,408,42",0.0
"x_K04033,408,43",0.0
"x_K04033,408,44",0.0
"x_K04033,408,45",0.0
"x_K04033,408,46",0.0
"x_K04033,408,47",0.0
"x_K04033,408,5",0.0
"x_K04033,408,6",0.0
"x_K04033,408,7",0.0
"x_K04033,408,8",0.0
"x_K04033,408,9",0.0
"x_K04033,409,0",0.0
"x_K04033,409,1",58.0
"x_K04033,409,10",0.0
"x_K04033,409,11",0.0
"x_K04033,409,12",0.0
"x_K04033,409,13",0.0
"x_K04033,409,14",0.0
"x_K04033,409,15",0.0
"x_K04033,409,16",0.0
"x_K04033,409,17",0.0
"x_K04033,409,18",0.0
"x_K04033,409,19",0.0
"x_K04033,409,2",0.0
"x_K04033,409,20",0.0
"x_K04033,409,21",0.0
"x_K04033,409,22",0.0
"x_K04033,409,23",0.0
"x_K04033,409,24",0.0
"x_K04033,409,25",0.0
"x_K04033,409,26",0.0
"x_K04033,409,27",0.0
"x_K04033,409,28",0.0
"x_K04033,409,29",0.0
"x_K04033,409,3",0.0
"x_K04033,409,30",0.0
"x_K04033,409,31",0.0
"x_K04033,409,32",0.0
"x_K04033,409,33",0.0
"x_K04033,409,34",0.0
"x_K04033,409,35",0.0
"x_K04033,409,36",0.0
"x_K04033,409,37",0.0
"x_K04033,409,38",0.0
"x_K04033,409,39",0.0
"x_K04033,409,4",0.0
"x_K04033,409,40",0.0
"x_K04033,409,41",0.0
"x_K04033,409,42",0.0
"x_K04033,409,43",0.0
"x_K04033,409,44",0.0
"x_K04033,409,45",0.0
"x_K04033,409,46",0.0
"x_K04033,409,47",0.0
"x_K04033,409,5",0.0
"x_K04033,409,6",0.0
"x_K04033,409,7",0.0
"x_K04033,409,8",0.0
"x_K04033,409,9",0.0
"x_K04033,410,0",0.0
"x_K04033,410,1",0.0
"x_K04033,410,10",0.0
"x_K04033,410,11",0.0
"x_K04033,410,12",0.0
"x_K04033,410,13",0.0
"x_K04033,410,14",0.0
"x_K04033,410,15",0.0
"x_K04033,410,16",0.0
"x_K04033,410,17",0.0
"x_K04033,410,18",0.0
"x_K04033,410,19",0.0
"x_K04033,410,2",0.0
"x_K04033,410,20",0.0
"x_K04033,410,21",0.0
"x_K04033,410,22",0.0
"x_K04033,410,23",0.0
"x_K04033,410,24",0.0
"x_K04033,410,25",0.0
"x_K04033,410,26",0.0
"x_K04033,410,27",0.0
"x_K04033,410,28",0.0
"x_K04033,410,29",0.0
"x_K04033,410,3",0.0
"x_K04033,410,30",0.0
"x_K04033,410,31",0.0
"x_K04033,410,32",0.0
"x_K04033,410,33",0.0
"x_K04033,410,34",0.0
"x_K04033,410,35",0.0
"x_K04033,410,36",0.0
"x_K04033,410,37",0.0
"x_K04033,410,38",0.0
"x_K04033,410,39",0.0
"x_K04033,410,4",0.0
"x_K04033,410,40",0.0
"x_K04033,410,41",0.0
"x_K04033,410,42",0.0
"x_K04033,410,43",0.0
"x_K04033,410,44",0.0
"x_K04033,410,45",0.0
"x_K04033,410,46",0.0
"x_K04033,410,47",0.0
"x_K04033,410,5",0.0
"x_K04033,410,6",0.0
"x_K04033,410,7",0.0
"x_K04033,410,8",0.0
"x_K04033,410,9",0.0
"x_K04033,411,0",0.0
"x_K04033,411,1",0.0
"x_K04033,411,10",0.0
"x_K04033,411,11",0.0
"x_K04033,411,12",0.0
"x_K04033,411,13",0.0
"x_K04033,411,14",0.0
"x_K04033,411,15",0.0
"x_K04033,411,16",0.0
"x_K04033,411,17",0.0
"x_K04033,411,18",0.0
"x_K04033,411,19",0.0
"x_K04033,411,2",0.0
"x_K04033,411,20",0.0
